model,seed,episode,episode_reward,epsilon,mean_loss,steps
Small-DQN,30,0,-5.95,0.99,,24
Small-DQN,30,1,-35.7,0.9801,4.949220418930054,10
Small-DQN,30,2,-35.75,0.9702989999999999,7.798218059539795,10
Small-DQN,30,3,-20.35,0.96059601,9.311085605621338,5
Small-DQN,30,4,-28.15,0.9509900498999999,9.594925622145334,24
Small-DQN,30,5,-9.149999999999999,0.9414801494009999,7.1101106107234955,24
Small-DQN,30,6,-28.2,0.9320653479069899,6.664977264404297,5
Small-DQN,30,7,-30.1,0.92274469442792,10.361732959747314,5
Small-DQN,30,8,-16.400000000000002,0.9135172474836407,9.653982937335968,24
Small-DQN,30,9,-16.950000000000003,0.9043820750088043,7.5333350002765656,24
Small-DQN,30,10,-30.25,0.8953382542587163,6.836881756782532,6
Small-DQN,30,11,-3.6999999999999993,0.8863848717161291,7.160070935885112,24
Small-DQN,30,12,-36.3,0.8775210229989678,8.069246019635882,7
Small-DQN,30,13,-16.0,0.8687458127689781,10.296688556671143,2
Small-DQN,30,14,-25.45,0.8600583546412883,10.217503388722738,6
Small-DQN,30,15,-42.49999999999999,0.8514577710948754,8.478769153356552,24
Small-DQN,30,16,12.249999999999998,0.8429431933839266,8.689014732837677,24
Small-DQN,30,17,-21.85,0.8345137614500874,8.610288063685099,24
Small-DQN,30,18,-20.05,0.8261686238355865,6.760732491811116,3
Small-DQN,30,19,-67.54999999999997,0.8179069375972307,7.344382027784984,24
Small-DQN,30,20,3.4000000000000012,0.8097278682212583,7.038954397042592,24
Small-DQN,30,21,-25.650000000000002,0.8016305895390458,6.852924779057503,16
Small-DQN,30,22,-32.59999999999999,0.7936142836436553,6.713241954644521,24
Small-DQN,30,23,-15.899999999999999,0.7856781408072188,7.322302013635635,24
Small-DQN,30,24,4.55,0.7778213593991465,5.662391901016235,24
Small-DQN,30,25,-10.0,0.7700431458051551,10.106210708618164,1
Small-DQN,30,26,5.75,0.7623427143471035,5.271584928035736,24
Small-DQN,30,27,11.099999999999998,0.7547192872036325,5.10969141125679,24
Small-DQN,30,28,-17.0,0.7471720943315961,4.567197412252426,24
Small-DQN,30,29,-20.05,0.7397003733882802,5.0681578318278,3
Small-DQN,30,30,-8.599999999999998,0.7323033696543974,5.440949459870656,24
Small-DQN,30,31,2.049999999999999,0.7249803359578534,4.756706287463506,24
Small-DQN,30,32,-20.0,0.7177305325982748,3.451883554458618,3
Small-DQN,30,33,-35.25,0.7105532272722921,3.977919578552246,15
Small-DQN,30,34,9.7,0.7034476949995692,3.928964232405027,24
Small-DQN,30,35,10.299999999999999,0.6964132180495735,4.2158194581667585,24
Small-DQN,30,36,6.300000000000001,0.6894490858690777,3.872543881336848,24
Small-DQN,30,37,7.9,0.682554595010387,3.625555247068405,24
Small-DQN,30,38,-21.099999999999998,0.6757290490602831,2.8981951077779136,24
Small-DQN,30,39,-11.499999999999998,0.6689717585696803,2.7581917891899743,24
Small-DQN,30,40,-37.9,0.6622820409839835,3.1821838269631066,24
Small-DQN,30,41,-17.200000000000006,0.6556592205741436,2.9224617977937064,24
Small-DQN,30,42,-6.000000000000004,0.6491026283684022,2.9156282295783362,24
Small-DQN,30,43,-16.0,0.6426116020847181,2.9085159301757812,2
Small-DQN,30,44,13.399999999999999,0.6361854860638709,2.258017808198929,24
Small-DQN,30,45,14.399999999999997,0.6298236312032323,2.3482220197717347,24
Small-DQN,30,46,6.65,0.6235253948912,2.233841841419538,24
Small-DQN,30,47,4.25,0.617290140942288,2.2624661227067313,24
Small-DQN,30,48,0.1999999999999995,0.6111172395328651,1.8193156619866688,24
